Timestamp,x_parc,y_parc,x_out,y_out,a_pos,b_pos,c_pos
1780193462.9387898,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.961117,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.984096,0.0,0.0,0.013,0.17,-318,-318,-318
1780193462.9961972,0.0,0.0,0.013,0.17,-318,-318,-318
1780193463.020894,0.0,0.0,0.013,0.17,-318,-318,-318
1780193463.043185,0.0,0.0,0.013,0.17,-318,-318,-318
1780193463.066057,0.0,0.0,0.013,0.17,-318,-318,-318
1780193463.090223,0.0,0.0,0.013,0.17,-318,-318,-318
1780193463.112565,0.0,0.0,0.013,0.17,-318,-318,-318
1780193463.135541,0.0,0.0,0.013,0.17,-318,-318,-318
1780193463.159895,0.0,0.0,0.013,0.17,-318,-318,-318
1780193463.182894,0.0,0.0,0.013,0.17,-318,-318,-318
1780193463.207225,0.0,0.0,0.013,0.17,-318,-318,-318
1780193463.229503,0.0,0.0,0.013,0.17,-318,-318,-318
1780193463.254028,0.0,0.0,0.013,0.17,-318,-318,-318
1780193463.2765791,0.0,0.0,0.013,0.17,-318,-318,-318
1780193463.299387,0.0,0.0,0.013,0.17,-318,-318,-318
1780193463.323621,0.0,0.0,0.013,0.17,-318,-318,-318
1780193463.346014,0.0,0.0,0.013,0.17,-318,-318,-318
1780193463.370629,0.0,0.0,0.013,0.17,-318,-318,-318
1780193463.3929431,0.0,0.0,0.013,0.17,-318,-318,-318
1780193463.4158678,0.0,0.0,0.013,0.17,-318,-318,-318
1780193463.4400032,0.0,0.0,0.013,0.17,-318,-318,-318
1780193463.462307,0.0,0.0,0.013,0.17,-318,-318,-318
1780193463.4869928,0.0,0.0,0.013,0.17,-318,-318,-318
1780193463.5092769,0.0,0.0,0.013,0.17,-318,-318,-318
1780193463.531976,0.0,0.0,0.013,0.17,-318,-318,-318
1780193463.556073,0.0,0.0,0.013,0.17,-318,-318,-318
1780193463.57838,0.0,0.0,0.013,0.17,-318,-318,-318
1780193463.601061,0.0,0.0,0.013,0.17,-318,-318,-318
1780193463.61312,0.0,0.0,0.013,0.17,-318,-318,-318
1780193463.6376069,0.0,0.0,0.013,0.17,-318,-318,-318
1780193463.659845,0.0,0.0,0.013,0.17,-318,-318,-318
